id,created_at,source,original_text,clean_text,sentiment,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,possibly_sensitive,hashtags,user_mentions,place,place_coord_boundaries
1146051204088303616,Tue Jul 02 13:41:14 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @ISID_org: Check out the July issue of the International Journal of Infectious Diseases #IJID #InfectiousDiseases #OpenAccess #AMR #TB #…,Check July issue International Journal Infectious Diseases …,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,3,jczm1991,,"IJID, InfectiousDiseases, OpenAccess, AMR, TB",ISID_org,"San Pedro Sula, Honduras",
1146048377060302849,Tue Jul 02 13:30:00 +0000 2019,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Thanks to the dedication of health workers, such as Osward from @UMCVD, @polymalawi, @umichsph &amp; @michiganstateu Bl… https://t.co/jNwLvrNYT9",Thanks dedication health workers Osward amp Bl…,"Sentiment(polarity=0.2, subjectivity=0.2)",0.2,0.2,en,3,1,PreventTyphoid,False,,"UMCVD, polymalawi, umichsph, michiganstateu","Washington, DC",
1146047332280098821,Tue Jul 02 13:25:51 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @ISID_org: Check out the July issue of the International Journal of Infectious Diseases #IJID #InfectiousDiseases #OpenAccess #AMR #TB #…,Check July issue International Journal Infectious Diseases …,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,3,TheLancetInfDis,,"IJID, InfectiousDiseases, OpenAccess, AMR, TB",ISID_org,London,
1146045915565834241,Tue Jul 02 13:20:13 +0000 2019,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",Check out the recorded webinar of @ATLAS_Climate May ACM on climate and #malaria risks in Africa: https://t.co/piFjFyS21x #GlobalHealth,Check recorded webinar May ACM climate risks Africa,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,1,climatelinks,False,"malaria, GlobalHealth",ATLAS_climate,"Washington, DC",
1146038336970248192,Tue Jul 02 12:50:06 +0000 2019,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",Check out the July issue of the International Journal of Infectious Diseases #IJID #InfectiousDiseases #OpenAccess… https://t.co/ubdhBdQBjV,Check July issue International Journal Infectious Diseases …,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,5,3,ISID_org,False,"IJID, InfectiousDiseases, OpenAccess",,"Boston, MA",
1146020838925361152,Tue Jul 02 11:40:34 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://t.co/d0vpce8KVO Human #behaviour and #residual #malaria transmission in #Zanzibar: findings from in-depth i… https://t.co/A4tO1ZDtQp,Human transmission findings in-depth i…,"Sentiment(polarity=0.0, subjectivity=0.1)",0.0,0.1,en,2,0,bbbrieger,False,"behaviour, residual, malaria, Zanzibar",,malaria,"[[-76.381944, 39.4511423], [-76.2668197, 39.4511423], [-76.2668197, 39.555058], [-76.381944, 39.555058]]"
1146019980573630464,Tue Jul 02 11:37:10 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://t.co/9ul1zkSGaz Transmission risk beyond the village: #entomological and human factors contributing to… https://t.co/sQ16qaJYJs,Transmission risk beyond village human factors contributing to…,"Sentiment(polarity=0.0, subjectivity=0.1)",0.0,0.1,en,1,0,bbbrieger,False,entomological,,malaria,"[[-76.381944, 39.4511423], [-76.2668197, 39.4511423], [-76.2668197, 39.555058], [-76.381944, 39.555058]]"
1145978295491715072,Tue Jul 02 08:51:31 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://t.co/sj2QypgsPN @ASTMH Peak #ITN use occurred 1–3 months after peak #rainfall &amp; corresponded w peak… https://t.co/Grosf51UZJ,Peak use occurred 1–3 months peak amp corresponded w peak…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,1,1,bbbrieger,False,"ITN, rainfall",ASTMH,malaria,"[[-76.381944, 39.4511423], [-76.2668197, 39.4511423], [-76.2668197, 39.555058], [-76.381944, 39.555058]]"
1145917259753369605,Tue Jul 02 04:48:59 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @USAIDAsiaHQ: #DYK Thailand is on track to eliminate #malaria by 2024? You might hear that ‘surveillance’ is key to malaria elimination,…",Thailand track eliminate 2024 You might hear ‘ surveillance ’ key malaria elimination …,"Sentiment(polarity=0.0, subjectivity=1.0)",0.0,1.0,en,0,2,USAIDAsia,,"DYK, malaria",USAIDAsiaHQ,"Bangkok, Thailand",
1145883240605081601,Tue Jul 02 02:33:48 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Humble bed indeed. Corey living in the alley behind the house and Evelyn could not care less 🤣🤣🤣 #malaria… https://t.co/VcZEUPMnmx,Humble bed indeed Corey living alley behind house Evelyn could care less 🤣🤣🤣 …,"Sentiment(polarity=-0.2555555555555556, subjectivity=0.3888888888888889)",-0.2555555555555556,0.3888888888888889,en,8,0,oashbado,False,malaria,,"Brooklyn, NY",
1145868232051609601,Tue Jul 02 01:34:10 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@GavinNewsom Was she #Homeless as well!? What do I know? The #Homeless don’t need any #glasses, I suppose. What the… https://t.co/Lq0e0gxw56",Was well What I know The ’ need I suppose What the…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,davyjoe1957,False,"Homeless, Homeless, glasses",GavinNewsom,"Owings Mills, MD",
1145850513226907648,Tue Jul 02 00:23:45 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @TrendsParasitol: Check out our new review on blood–brain barrier in cerebral #malaria - molecular mechanism and therapeutic potentials…,Check new review blood–brain barrier cerebral molecular mechanism therapeutic potentials…,"Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)",0.13636363636363635,0.45454545454545453,en,0,3,owuorgpo,,malaria,TrendsParasitol,"Worcester, MA",
1145808298987413504,Mon Jul 01 21:36:01 +0000 2019,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",Can scientists genetically engineer mosquitos to eliminate #malaria? Professor Ethan Bier from @UCSanDiego believes… https://t.co/mf6a7P7jRa,Can scientists genetically engineer mosquitos eliminate Professor Ethan Bier believes…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,uctelevision,False,malaria,UCSanDiego,California,
1145805726616567808,Mon Jul 01 21:25:47 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Banyan_Global: Last month, youth in #Uganda participated in community-based #malaria prevention activities, led by members of the Banya…",Last month youth participated community-based prevention activities led members Banya…,"Sentiment(polarity=0.0, subjectivity=0.06666666666666667)",0.0,0.06666666666666667,en,0,1,faryus88,,"Uganda, malaria",Banyan_Global,"Dar es Salaam, Tanzania",
1145798821206732800,Mon Jul 01 20:58:21 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @PreventTyphoid: #TCVs offer vulnerable populations living in flood-prone 🌧️ regions a cost-effective option to defend against #typhoid.…,offer vulnerable populations living flood-prone ️ regions cost-effective option defend .…,"Sentiment(polarity=-0.5, subjectivity=0.5)",-0.5,0.5,en,0,1,wallisml,,"TCVs, typhoid",PreventTyphoid,United States,
1145795305046269954,Mon Jul 01 20:44:23 +0000 2019,"<a href=""https://twitter.facelift-cloud.com"" rel=""nofollow"">Facelift Cloud</a>",Controlling deadly malaria without chemicals https://t.co/JQnojrLMJj via @UCRiverside @EurekAlert… https://t.co/8AT9f1wWCC,Controlling deadly malaria without chemicals via …,"Sentiment(polarity=-0.2, subjectivity=0.4)",-0.2,0.4,en,3,0,EurekAlert,False,,"UCRiverside, EurekAlert","Washington, D.C.",
1145784136579203072,Mon Jul 01 20:00:00 +0000 2019,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",#TCVs offer vulnerable populations living in flood-prone 🌧️ regions a cost-effective option to defend against… https://t.co/wUloCWHYMq,offer vulnerable populations living flood-prone ️ regions cost-effective option defend against…,"Sentiment(polarity=-0.5, subjectivity=0.5)",-0.5,0.5,en,4,1,PreventTyphoid,False,TCVs,,"Washington, DC",
1145779742941044738,Mon Jul 01 19:42:32 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @TrendsParasitol: Check out our new review on blood–brain barrier in cerebral #malaria - molecular mechanism and therapeutic potentials…,Check new review blood–brain barrier cerebral molecular mechanism therapeutic potentials…,"Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)",0.13636363636363635,0.45454545454545453,en,0,3,TrendsParasitol,,malaria,TrendsParasitol,"Cambridge, MA",
1145772330175606785,Mon Jul 01 19:13:05 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Without continued action, progress towards eradicating three of the world's deadliest epidemics is at risk. Hopeful… https://t.co/k2u8Rgz2TE",Without continued action progress towards eradicating three world 's deadliest epidemics risk Hopeful…,"Sentiment(polarity=0.1, subjectivity=0.1)",0.1,0.1,en,0,0,humanitasglobal,False,,,"Washington, DC",
1145758487458111496,Mon Jul 01 18:18:05 +0000 2019,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","RT @TrendsParasitol: New Review on #mosquito vectors in #Thailand and the Greater Mekong Subregion - biodiversity, behavioral traits, vecto…",New Review vectors Greater Mekong Subregion biodiversity behavioral traits vecto…,"Sentiment(polarity=0.3181818181818182, subjectivity=0.4772727272727273)",0.3181818181818182,0.4772727272727273,en,0,4,BehavEcolPapers,,"mosquito, Thailand",TrendsParasitol,global,
1145756095413018624,Mon Jul 01 18:08:34 +0000 2019,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","RT @TrendsParasitol: New Review on #mosquito vectors in #Thailand and the Greater Mekong Subregion - biodiversity, behavioral traits, vecto…",New Review vectors Greater Mekong Subregion biodiversity behavioral traits vecto…,"Sentiment(polarity=0.3181818181818182, subjectivity=0.4772727272727273)",0.3181818181818182,0.4772727272727273,en,0,4,bloodSparasites,,"mosquito, Thailand",TrendsParasitol,global,
1145755641971126274,Mon Jul 01 18:06:46 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","New Review on #mosquito vectors in #Thailand and the Greater Mekong Subregion - biodiversity, behavioral traits, ve… https://t.co/48ZSdJEPim",New Review vectors Greater Mekong Subregion biodiversity behavioral traits ve…,"Sentiment(polarity=0.3181818181818182, subjectivity=0.4772727272727273)",0.3181818181818182,0.4772727272727273,en,3,4,TrendsParasitol,False,"mosquito, Thailand",,"Cambridge, MA",
1145748043171368960,Mon Jul 01 17:36:35 +0000 2019,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",RT @TrendsParasitol: Challenges and opportunities of introducing transmission-blocking vaccines for #malaria control @camilahcoelho @NIAIDN…,Challenges opportunities introducing transmission-blocking vaccines control …,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,4,bloodSparasites,,malaria,"TrendsParasitol, camilahcoelho",global,
1145746505409728513,Mon Jul 01 17:30:28 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @TrendsParasitol: Challenges and opportunities of introducing transmission-blocking vaccines for #malaria control @camilahcoelho @NIAIDN…,Challenges opportunities introducing transmission-blocking vaccines control …,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,4,camilahcoelho,,malaria,"TrendsParasitol, camilahcoelho","Bethesda, MD",
1145745403100520454,Mon Jul 01 17:26:05 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Challenges and opportunities of introducing transmission-blocking vaccines for #malaria control @camilahcoelho… https://t.co/ROkUarY3bk,Challenges opportunities introducing transmission-blocking vaccines control …,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,4,4,TrendsParasitol,False,malaria,camilahcoelho,"Cambridge, MA",
1145728771183431680,Mon Jul 01 16:20:00 +0000 2019,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Last month, youth in #Uganda participated in community-based #malaria prevention activities, led by members of the… https://t.co/sYzvBM4uV3",Last month youth participated community-based prevention activities led members the…,"Sentiment(polarity=0.0, subjectivity=0.06666666666666667)",0.0,0.06666666666666667,en,1,1,Banyan_Global,False,"Uganda, malaria",,"Washington, D.C.",
1145715981802704896,Mon Jul 01 15:29:11 +0000 2019,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Stepping up before stepping down, UK PM @Theresa_May has pledged to increase UK investment in @GlobalFund by 15% to… https://t.co/3CqGgOIZu3",Stepping stepping UK PM pledged increase UK investment 15 to…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,2,0,LizSchrayer,False,,"theresa_may, GlobalFund","Washington, DC",
1145596137027452928,Mon Jul 01 07:32:57 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@Nicole_Cliffe This is #Typhoid Mary who is a foster...she is so mean she gave everything and everyone ringworm.… https://t.co/xmOyaSJlEk,This Mary foster ... mean gave everything everyone ringworm.…,"Sentiment(polarity=-0.3125, subjectivity=0.6875)",-0.3125,0.6875,en,0,0,Kwilsonrn1,False,Typhoid,Nicole_Cliffe,"California, USA",
1145590784684691457,Mon Jul 01 07:11:41 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @GlobalPHObserv: Trying to eradicate #malaria around the world  #GIS high-resolution maps to identify disease risk &amp;  target areas of hi…,Trying eradicate around world high-resolution maps identify disease risk amp target areas hi…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,10,nwnancy,,"malaria, GIS",GlobalPHObserv,"Seattle, WA",
1145553906845593600,Mon Jul 01 04:45:09 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ScienceAlly: There were 219 million #malaria cases worldwide in 2017 that caused 435,000 deaths, mainly of children under five. With @W…","There 219 million cases worldwide 2017 caused 435,000 deaths mainly children five With …","Sentiment(polarity=0.16666666666666666, subjectivity=0.3333333333333333)",0.16666666666666666,0.3333333333333333,en,0,11,UgandaBIC,,malaria,ScienceAlly,NaCRRI-Namulonge,
1145482630877601793,Mon Jul 01 00:01:55 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @ScienceAlly: There were 219 million #malaria cases worldwide in 2017 that caused 435,000 deaths, mainly of children under five. With @W…","There 219 million cases worldwide 2017 caused 435,000 deaths mainly children five With …","Sentiment(polarity=0.16666666666666666, subjectivity=0.3333333333333333)",0.16666666666666666,0.3333333333333333,en,0,11,weigl_,,malaria,ScienceAlly,West of Ireland ,
1145479613356789760,Sun Jun 30 23:49:56 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @ScienceAlly: There were 219 million #malaria cases worldwide in 2017 that caused 435,000 deaths, mainly of children under five. With @W…","There 219 million cases worldwide 2017 caused 435,000 deaths mainly children five With …","Sentiment(polarity=0.16666666666666666, subjectivity=0.3333333333333333)",0.16666666666666666,0.3333333333333333,en,0,11,henryimiller,,malaria,ScienceAlly,,
1145465257596465152,Sun Jun 30 22:52:53 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","“After 10 years of steady #decline, #malaria is back on the rise, especially among children under 5 years old, who… https://t.co/0hjeayX65v",“ After 10 years steady back rise especially among children 5 years old who…,"Sentiment(polarity=0.06666666666666667, subjectivity=0.425)",0.06666666666666667,0.425,en,0,0,CATALYSTcm,False,"decline, malaria",,"New York, NY",
1145377647259729921,Sun Jun 30 17:04:45 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @ScienceAlly: There were 219 million #malaria cases worldwide in 2017 that caused 435,000 deaths, mainly of children under five. With @W…","There 219 million cases worldwide 2017 caused 435,000 deaths mainly children five With …","Sentiment(polarity=0.16666666666666666, subjectivity=0.3333333333333333)",0.16666666666666666,0.3333333333333333,en,0,11,OFABnigeria,,malaria,ScienceAlly,Nigeria ,
1145353851177963520,Sun Jun 30 15:30:12 +0000 2019,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",#DYK Thailand is on track to eliminate #malaria by 2024? You might hear that ‘surveillance’ is key to malaria elimi… https://t.co/V9a0gD0Q0S,Thailand track eliminate 2024 You might hear ‘ surveillance ’ key malaria elimi…,"Sentiment(polarity=0.0, subjectivity=1.0)",0.0,1.0,en,5,2,USAIDAsiaHQ,False,"DYK, malaria",,"Washington, DC",
1145352824563339265,Sun Jun 30 15:26:07 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @ScienceAlly: There were 219 million #malaria cases worldwide in 2017 that caused 435,000 deaths, mainly of children under five. With @W…","There 219 million cases worldwide 2017 caused 435,000 deaths mainly children five With …","Sentiment(polarity=0.16666666666666666, subjectivity=0.3333333333333333)",0.16666666666666666,0.3333333333333333,en,0,11,alain_co,,malaria,ScienceAlly,"Ile-de-France, France",
1145349820883906561,Sun Jun 30 15:14:11 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @ScienceAlly: There were 219 million #malaria cases worldwide in 2017 that caused 435,000 deaths, mainly of children under five. With @W…","There 219 million cases worldwide 2017 caused 435,000 deaths mainly children five With …","Sentiment(polarity=0.16666666666666666, subjectivity=0.3333333333333333)",0.16666666666666666,0.3333333333333333,en,0,11,prometheusgreen,,malaria,ScienceAlly,,
1145346550270324736,Sun Jun 30 15:01:11 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @ScienceAlly: There were 219 million #malaria cases worldwide in 2017 that caused 435,000 deaths, mainly of children under five. With @W…","There 219 million cases worldwide 2017 caused 435,000 deaths mainly children five With …","Sentiment(polarity=0.16666666666666666, subjectivity=0.3333333333333333)",0.16666666666666666,0.3333333333333333,en,0,11,keikokub,,malaria,ScienceAlly,"Oakland, CA",
1145329168604962817,Sun Jun 30 13:52:07 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @ShopsPlus: 🔥 Hot off the press! New brief looks at the #evidence on #privatesector models to accelerate the reduction of #child morbidi…,Hot press New brief looks models accelerate reduction morbidi…,"Sentiment(polarity=0.12878787878787878, subjectivity=0.545959595959596)",0.12878787878787878,0.545959595959596,en,0,3,isodaf4africa,,"evidence, privatesector, child",ShopsPlus,"Minna, Niger State.",
1145308045158649856,Sun Jun 30 12:28:11 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @GlobalPHObserv: .@TheLancet high-resolution maps of P vivax clinical burden and prevalence highlight important spatial and temporal pat…,high-resolution maps P vivax clinical burden prevalence highlight important spatial temporal pat…,"Sentiment(polarity=0.4, subjectivity=1.0)",0.4,1.0,en,0,4,syakirharis25,,,"GlobalPHObserv, TheLancet",Malaysia,
1145294069146558464,Sun Jun 30 11:32:39 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @abtassociates: Ever wonder if there was a better way to count mosquito eggs? @Gabrielkrieshok did.

Watch his lightning talk at #SIDWCo…",Ever wonder better way count mosquito eggs Watch lightning talk …,"Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5,en,0,6,AbtKathleen,,,"abtassociates, gabrielkrieshok","Bethesda, MD",
1145242587332263936,Sun Jun 30 08:08:05 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://t.co/KpOBiOGIXH @ProMED_mail novel conceptual framework relationship between #placental #malaria &amp; adverse… https://t.co/zAkzyNZ1ZM,novel conceptual framework relationship amp adverse…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,2,2,bbbrieger,False,"placental, malaria",ProMED_mail,malaria,"[[-76.381944, 39.4511423], [-76.2668197, 39.4511423], [-76.2668197, 39.555058], [-76.381944, 39.555058]]"
1145229146911629312,Sun Jun 30 07:14:40 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ScienceAlly: There were 219 million #malaria cases worldwide in 2017 that caused 435,000 deaths, mainly of children under five. With @W…","There 219 million cases worldwide 2017 caused 435,000 deaths mainly children five With …","Sentiment(polarity=0.16666666666666666, subjectivity=0.3333333333333333)",0.16666666666666666,0.3333333333333333,en,0,11,Habimana_JClaud,,malaria,ScienceAlly,Rwanda,
1145138775879667713,Sun Jun 30 01:15:34 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @abtassociates: Ever wonder if there was a better way to count mosquito eggs? @Gabrielkrieshok did.

Watch his lightning talk at #SIDWCo…",Ever wonder better way count mosquito eggs Watch lightning talk …,"Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5,en,0,6,sidwashington,,,"abtassociates, gabrielkrieshok","Washington, DC",
1145116476778717185,Sat Jun 29 23:46:57 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ScienceAlly: There were 219 million #malaria cases worldwide in 2017 that caused 435,000 deaths, mainly of children under five. With @W…","There 219 million cases worldwide 2017 caused 435,000 deaths mainly children five With …","Sentiment(polarity=0.16666666666666666, subjectivity=0.3333333333333333)",0.16666666666666666,0.3333333333333333,en,0,11,Phytophilia1,,malaria,ScienceAlly,,
1145091470078033921,Sat Jun 29 22:07:35 +0000 2019,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",DETECTION AND QUANTIFICATION OF MALARIA PARASITE USING NEURAL NETWORKS https://t.co/7mjWQd4YMh #neuralnetworks… https://t.co/mbMALOpTTP,DETECTION AND QUANTIFICATION OF MALARIA PARASITE USING NEURAL NETWORKS …,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,RichardJOrtegaV,False,neuralnetworks,,NYC,
1145085890101776384,Sat Jun 29 21:45:25 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ScienceAlly: There were 219 million #malaria cases worldwide in 2017 that caused 435,000 deaths, mainly of children under five. With @W…","There 219 million cases worldwide 2017 caused 435,000 deaths mainly children five With …","Sentiment(polarity=0.16666666666666666, subjectivity=0.3333333333333333)",0.16666666666666666,0.3333333333333333,en,0,11,RR_in_PH,,malaria,ScienceAlly,"Los Banos,Philippines",
1145079999378132993,Sat Jun 29 21:22:01 +0000 2019,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","There were 219 million #malaria cases worldwide in 2017 that caused 435,000 deaths, mainly of children under five.… https://t.co/gvqewyekSC","There 219 million cases worldwide 2017 caused 435,000 deaths mainly children five.…","Sentiment(polarity=0.16666666666666666, subjectivity=0.3333333333333333)",0.16666666666666666,0.3333333333333333,en,16,11,ScienceAlly,False,malaria,,"Ithaca, NY",
1144992936062590976,Sat Jun 29 15:36:03 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @abtassociates: Ever wonder if there was a better way to count mosquito eggs? @Gabrielkrieshok did.

Watch his lightning talk at #SIDWCo…",Ever wonder better way count mosquito eggs Watch lightning talk …,"Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5,en,0,6,misspdw,,,"abtassociates, gabrielkrieshok","Rockville, MD",
1144962487881740290,Sat Jun 29 13:35:04 +0000 2019,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",How can you cut your chances of getting #malaria on holiday? @rtwalton123 blogs the evidence from @Cochrane_IDG … https://t.co/YQqgwBNBv7,How cut chances getting holiday blogs evidence …,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,Wiley_Health,False,malaria,"rtwalton123, Cochrane_IDG",Hoboken,
1144875364520534021,Sat Jun 29 07:48:52 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @CAMAnews: CAMA Q2 newsletter highlights outcomes from the 15th National Joint Annual Programme Review for #HIV, #tuberculosis &amp; #malari…",CAMA Q2 newsletter highlights outcomes 15th National Joint Annual Programme Review amp …,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,3,HACEYHealth,,"HIV, tuberculosis",CAMAnews,"Lagos, Nigeria",
1144847429105270784,Sat Jun 29 05:57:51 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @ShopsPlus: 🔥 Hot off the press! New brief looks at the #evidence on #privatesector models to accelerate the reduction of #child morbidi…,Hot press New brief looks models accelerate reduction morbidi…,"Sentiment(polarity=0.12878787878787878, subjectivity=0.545959595959596)",0.12878787878787878,0.545959595959596,en,0,3,faryus88,,"evidence, privatesector, child",ShopsPlus,"Dar es Salaam, Tanzania",
1144842657845272576,Sat Jun 29 05:38:54 +0000 2019,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @abtassociates: Ever wonder if there was a better way to count mosquito eggs? @Gabrielkrieshok did.

Watch his lightning talk at #SIDWCo…",Ever wonder better way count mosquito eggs Watch lightning talk …,"Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5,en,0,6,AbtDataScience,,,"abtassociates, gabrielkrieshok","Rockville, MD",
1144757461964021765,Sat Jun 29 00:00:22 +0000 2019,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",Dr. Yoel Margalith developed a natural microbial agent that has little negative impact on the environment and is ch… https://t.co/HercDImymT,Dr. Yoel Margalith developed natural microbial agent little negative impact environment ch…,"Sentiment(polarity=-0.071875, subjectivity=0.4)",-0.071875,0.4,en,0,1,ESFI_USA,False,,,"New York, USA",
1144712614175490048,Fri Jun 28 21:02:09 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Bishop David Njovu opened this week's #malaria training for religious leaders in Zambia, in partnership with… https://t.co/STRtvhL4V2",Bishop David Njovu opened week 's training religious leaders Zambia partnership with…,"Sentiment(polarity=0.0, subjectivity=0.25)",0.0,0.25,en,1,0,JCFFoundation,False,malaria,,"New York, New York",
1144707552988581890,Fri Jun 28 20:42:02 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @abtassociates: Ever wonder if there was a better way to count mosquito eggs? @Gabrielkrieshok did.

Watch his lightning talk at #SIDWCo…",Ever wonder better way count mosquito eggs Watch lightning talk …,"Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5,en,0,6,eric_tischler,,,"abtassociates, gabrielkrieshok","Washington, DC",
